date,temperature,humidity,luminosity
2019-11-27 16:52:10.662,24.2,31.0,102
2019-11-27 16:52:08.389,24.2,31.0,102
2019-11-27 16:52:06.110,24.2,31.0,102
2019-11-27 16:52:03.838,24.2,31.0,102
2019-11-27 16:52:01.564,24.2,31.0,102
2019-11-27 16:51:59.292,24.2,31.0,102
2019-11-27 16:51:57.017,24.2,31.0,102
2019-11-27 16:51:54.741,24.2,31.0,104
2019-11-27 16:51:52.468,24.2,31.0,104
2019-11-27 16:51:50.194,24.2,31.0,105
2019-11-27 16:51:47.920,24.2,31.0,105
2019-11-27 16:51:45.644,24.2,31.0,105
2019-11-27 16:51:43.371,24.2,31.0,106
2019-11-27 16:51:41.097,24.2,31.0,105
2019-11-27 16:51:38.824,24.2,31.0,105
2019-11-27 16:51:36.551,24.2,31.1,109
2019-11-27 16:51:34.274,24.2,31.1,105
2019-11-27 16:51:32.001,24.2,31.1,103
2019-11-27 16:51:29.728,24.2,31.1,102
2019-11-27 16:51:27.455,24.2,31.1,101
2019-11-27 16:51:25.180,24.2,31.1,101
2019-11-27 16:51:22.904,24.2,31.1,101
2019-11-27 16:51:20.631,24.2,31.1,99
2019-11-27 16:51:18.357,24.2,31.1,97
2019-11-27 16:51:16.080,24.2,31.1,97
2019-11-27 16:51:13.807,24.2,31.1,98
2019-11-27 16:51:11.532,24.2,31.1,97
2019-11-27 16:51:09.259,24.2,31.1,95
2019-11-27 16:51:06.986,24.2,31.1,96
2019-11-27 16:51:04.709,24.2,31.1,94
2019-11-27 16:51:02.436,24.2,31.1,94
2019-11-27 16:51:00.163,24.2,31.1,91
2019-11-27 16:50:57.889,24.2,31.1,94
2019-11-27 16:50:55.616,24.2,31.1,94
2019-11-27 16:50:53.339,24.2,31.1,96
2019-11-27 16:50:51.065,24.2,31.1,95
2019-11-27 16:50:48.792,24.2,31.1,94
2019-11-27 16:50:46.519,24.2,31.1,97
2019-11-27 16:50:44.242,24.2,31.1,96
2019-11-27 16:50:41.967,24.2,31.0,94
2019-11-27 16:50:39.695,24.2,31.0,104
2019-11-27 16:50:37.422,24.2,31.0,104
2019-11-27 16:50:35.149,24.2,31.0,104
2019-11-27 16:50:32.875,24.2,31.0,104
2019-11-27 16:50:30.603,24.2,31.0,104
2019-11-27 16:50:28.325,24.2,31.0,104
2019-11-27 16:50:26.052,24.2,31.0,104
2019-11-27 16:50:23.779,24.2,31.0,105
2019-11-27 16:50:21.506,24.2,31.0,105
2019-11-27 16:50:19.228,24.2,31.0,105
2019-11-27 16:50:16.955,24.2,31.0,105
2019-11-27 16:50:14.682,24.2,31.0,105
2019-11-27 16:50:12.408,24.2,31.0,105
2019-11-27 16:50:10.135,24.2,31.0,105
2019-11-27 16:50:07.858,24.2,31.0,105
2019-11-27 16:50:05.584,24.2,31.0,105
2019-11-27 16:50:03.312,24.2,31.0,105
2019-11-27 16:50:01.039,24.2,31.0,105
2019-11-27 16:49:58.765,24.2,31.0,105
2019-11-27 16:49:56.488,24.2,31.0,105
2019-11-27 16:49:54.215,24.2,31.0,105
2019-11-27 16:49:51.942,24.2,31.0,105
2019-11-27 16:49:49.668,24.2,31.0,105
2019-11-27 16:49:47.395,24.2,31.0,105
2019-11-27 16:49:45.118,24.2,30.9,105
2019-11-27 16:49:42.843,24.2,31.0,105
2019-11-27 16:49:40.571,24.2,30.9,105
2019-11-27 16:49:38.298,24.2,31.0,105
2019-11-27 16:49:36.024,24.2,31.0,105
2019-11-27 16:49:33.748,24.2,31.0,104
2019-11-27 16:49:31.474,24.2,31.0,104
2019-11-27 16:49:29.201,24.2,31.0,103
2019-11-27 16:49:26.928,24.2,31.0,106
2019-11-27 16:49:24.655,24.2,31.0,106
2019-11-27 16:49:22.376,24.2,31.0,107
2019-11-27 16:49:20.103,24.2,31.0,108
2019-11-27 16:49:17.831,24.2,31.0,108
2019-11-27 16:49:15.558,24.2,31.0,105
2019-11-27 16:49:13.279,24.2,31.0,105
2019-11-27 16:49:11.007,24.2,31.0,111
2019-11-27 16:49:08.734,24.2,31.0,111
2019-11-27 16:49:06.461,24.2,31.1,111
2019-11-27 16:49:04.187,24.2,31.1,111
2019-11-27 16:49:01.909,24.2,31.1,111
2019-11-27 16:48:59.637,24.2,31.1,112
2019-11-27 16:48:57.363,24.2,31.1,112
2019-11-27 16:48:55.090,24.2,31.1,111
2019-11-27 16:48:52.818,24.2,31.1,112
2019-11-27 16:48:50.539,24.2,31.1,112
2019-11-27 16:48:48.267,24.2,31.1,112
2019-11-27 16:48:45.994,24.2,31.1,111
2019-11-27 16:48:43.721,24.2,31.0,111
2019-11-27 16:48:41.443,24.2,31.0,111
2019-11-27 16:48:39.170,24.2,31.0,111
2019-11-27 16:48:36.897,24.2,31.0,111
2019-11-27 16:48:34.623,24.2,31.0,111
2019-11-27 16:48:32.350,24.2,30.9,111
2019-11-27 16:48:30.073,24.2,30.9,112
2019-11-27 16:48:27.799,24.2,30.9,111
2019-11-27 16:48:25.527,24.2,30.9,111
2019-11-27 16:48:23.253,24.3,31.0,111
2019-11-27 16:48:20.979,24.2,30.9,111
2019-11-27 16:48:18.703,24.3,31.0,111
2019-11-27 16:48:16.430,24.2,30.9,111
2019-11-27 16:48:14.155,24.3,31.0,111
2019-11-27 16:48:11.884,24.2,30.9,111
2019-11-27 16:48:09.611,24.3,31.0,111
2019-11-27 16:48:07.333,24.2,30.9,111
2019-11-27 16:48:05.060,24.3,31.0,111
2019-11-27 16:48:02.787,24.2,30.9,111
2019-11-27 16:48:00.513,24.3,31.0,111
2019-11-27 16:47:58.240,24.3,31.0,111
2019-11-27 16:47:55.963,24.3,31.0,110
2019-11-27 16:47:53.691,24.3,31.0,111
2019-11-27 16:47:51.417,24.3,31.0,111
